Border,Date,Measure,Value,Average
US-Mexico Border,08/01/2019 12:00:00 AM,Buses,13061,15368
US-Mexico Border,08/01/2019 12:00:00 AM,Trains,1053,1612
US-Mexico Border,08/01/2019 12:00:00 AM,Train Passengers,938,12188
US-Mexico Border,08/01/2018 12:00:00 AM,Personal Vehicle Passengers,12338175,9851324
US-Mexico Border,08/01/2018 12:00:00 AM,Personal Vehicles,6554844,4610278
US-Mexico Border,08/01/2018 12:00:00 AM,Pedestrians,3851303,1870428
US-Mexico Border,08/01/2018 12:00:00 AM,Trucks,552741,458126
US-Mexico Border,08/01/2018 12:00:00 AM,Truck Containers Full,401582,321016
US-Mexico Border,08/01/2018 12:00:00 AM,Bus Passengers,218838,260981
US-Mexico Border,08/01/2018 12:00:00 AM,Truck Containers Empty,159349,115656
US-Mexico Border,08/01/2018 12:00:00 AM,Rail Containers Empty,42889,37938
US-Mexico Border,08/01/2018 12:00:00 AM,Rail Containers Full,40034,68418
US-Mexico Border,08/01/2018 12:00:00 AM,Buses,14961,15386
US-Mexico Border,08/01/2018 12:00:00 AM,Trains,928,1613
US-Mexico Border,08/01/2018 12:00:00 AM,Train Passengers,909,12104
US-Mexico Border,08/01/2018 12:00:00 AM,Train Passengers,909,12104
US-Mexico Border,08/01/2017 12:00:00 AM,Personal Vehicle Passengers,12274160,9854441
US-Mexico Border,08/01/2017 12:00:00 AM,Personal Vehicles,6512489,4609587
US-Mexico Border,08/01/2017 12:00:00 AM,Pedestrians,3485501,1870911
US-Mexico Border,08/01/2017 12:00:00 AM,Trucks,523705,457800
US-Mexico Border,08/01/2017 12:00:00 AM,Truck Containers Full,361603,320756
US-Mexico Border,08/01/2017 12:00:00 AM,Bus Passengers,178102,261250
US-Mexico Border,08/01/2017 12:00:00 AM,Truck Containers Empty,160286,115452
US-Mexico Border,08/01/2017 12:00:00 AM,Rail Containers Empty,42851,37848
US-Mexico Border,08/01/2017 12:00:00 AM,Rail Containers Full,42747,68285
US-Mexico Border,08/01/2017 12:00:00 AM,Buses,14477,15402
US-Mexico Border,08/01/2017 12:00:00 AM,Trains,960,1614
US-Mexico Border,08/01/2017 12:00:00 AM,Train Passengers,896,12042
US-Mexico Border,08/01/2016 12:00:00 AM,Personal Vehicle Passengers,11934276,9859000
US-Mexico Border,08/01/2016 12:00:00 AM,Personal Vehicles,6340847,4609245
US-Mexico Border,08/01/2016 12:00:00 AM,Pedestrians,3482590,1871406
US-Mexico Border,08/01/2016 12:00:00 AM,Trucks,504059,457504
US-Mexico Border,08/01/2016 12:00:00 AM,Truck Containers Full,343256,320409
US-Mexico Border,08/01/2016 12:00:00 AM,Bus Passengers,239797,261369
US-Mexico Border,08/01/2016 12:00:00 AM,Truck Containers Empty,149194,115379
US-Mexico Border,08/01/2016 12:00:00 AM,Rail Containers Empty,41961,37785
US-Mexico Border,08/01/2016 12:00:00 AM,Rail Containers Full,41774,68173
US-Mexico Border,08/01/2016 12:00:00 AM,Buses,15197,15417
US-Mexico Border,08/01/2016 12:00:00 AM,Train Passengers,1697,11977
US-Mexico Border,08/01/2016 12:00:00 AM,Trains,891,1613
US-Mexico Border,08/01/2015 12:00:00 AM,Personal Vehicle Passengers,11822253,9863420
US-Mexico Border,08/01/2015 12:00:00 AM,Personal Vehicles,6245226,4608917
US-Mexico Border,08/01/2015 12:00:00 AM,Pedestrians,3370632,1872199
US-Mexico Border,08/01/2015 12:00:00 AM,Trucks,433282,457507
US-Mexico Border,08/01/2015 12:00:00 AM,Truck Containers Full,310971,320231
US-Mexico Border,08/01/2015 12:00:00 AM,Bus Passengers,252828,261424
US-Mexico Border,08/01/2015 12:00:00 AM,Truck Containers Empty,144469,115317
US-Mexico Border,08/01/2015 12:00:00 AM,Rail Containers Full,42948,68059
US-Mexico Border,08/01/2015 12:00:00 AM,Rail Containers Empty,36920,37718
US-Mexico Border,08/01/2015 12:00:00 AM,Buses,18096,15422
US-Mexico Border,08/01/2015 12:00:00 AM,Train Passengers,1078,11919
US-Mexico Border,08/01/2015 12:00:00 AM,Trains,866,1613
US-Mexico Border,08/01/2014 12:00:00 AM,Personal Vehicle Passengers,11039598,9866275
US-Mexico Border,08/01/2014 12:00:00 AM,Personal Vehicles,5845113,4608119
US-Mexico Border,08/01/2014 12:00:00 AM,Pedestrians,3418339,1872847
US-Mexico Border,08/01/2014 12:00:00 AM,Trucks,442428,457506
US-Mexico Border,08/01/2014 12:00:00 AM,Truck Containers Full,305735,320208
US-Mexico Border,08/01/2014 12:00:00 AM,Bus Passengers,297019,261268
US-Mexico Border,08/01/2014 12:00:00 AM,Truck Containers Empty,132209,115269
US-Mexico Border,08/01/2014 12:00:00 AM,Rail Containers Full,42184,67942
US-Mexico Border,08/01/2014 12:00:00 AM,Rail Containers Empty,36882,37639
US-Mexico Border,08/01/2014 12:00:00 AM,Buses,18743,15422
US-Mexico Border,08/01/2014 12:00:00 AM,Train Passengers,1021,11857
US-Mexico Border,08/01/2014 12:00:00 AM,Trains,894,1612
US-Mexico Border,08/01/2014 12:00:00 AM,Trains,894,1612
US-Mexico Border,08/01/2014 12:00:00 AM,Trains,894,1612
US-Mexico Border,08/01/2013 12:00:00 AM,Personal Vehicle Passengers,10684253,9869627
US-Mexico Border,08/01/2013 12:00:00 AM,Personal Vehicles,5971428,4606777
US-Mexico Border,08/01/2013 12:00:00 AM,Pedestrians,3491486,1873331
US-Mexico Border,08/01/2013 12:00:00 AM,Trucks,435400,457513
US-Mexico Border,08/01/2013 12:00:00 AM,Truck Containers Full,297249,320202
US-Mexico Border,08/01/2013 12:00:00 AM,Bus Passengers,285426,261108
US-Mexico Border,08/01/2013 12:00:00 AM,Truck Containers Empty,139714,115200
US-Mexico Border,08/01/2013 12:00:00 AM,Rail Containers Full,40457,67851
US-Mexico Border,08/01/2013 12:00:00 AM,Rail Containers Empty,33324,37569
US-Mexico Border,08/01/2013 12:00:00 AM,Buses,18466,15422
US-Mexico Border,08/01/2013 12:00:00 AM,Trains,821,1612
US-Mexico Border,08/01/2013 12:00:00 AM,Train Passengers,360,11805
US-Mexico Border,08/01/2012 12:00:00 AM,Personal Vehicle Passengers,9778573,9876060
US-Mexico Border,08/01/2012 12:00:00 AM,Personal Vehicles,5326689,4607346
US-Mexico Border,08/01/2012 12:00:00 AM,Pedestrians,3309013,1874336
US-Mexico Border,08/01/2012 12:00:00 AM,Trucks,442540,457445
US-Mexico Border,08/01/2012 12:00:00 AM,Truck Containers Full,292515,320236
US-Mexico Border,08/01/2012 12:00:00 AM,Bus Passengers,287795,260927
US-Mexico Border,08/01/2012 12:00:00 AM,Truck Containers Empty,150948,115065
US-Mexico Border,08/01/2012 12:00:00 AM,Rail Containers Full,35197,67793
US-Mexico Border,08/01/2012 12:00:00 AM,Rail Containers Empty,33860,37512
US-Mexico Border,08/01/2012 12:00:00 AM,Buses,18773,15421
US-Mexico Border,08/01/2012 12:00:00 AM,Trains,738,1612
US-Mexico Border,08/01/2012 12:00:00 AM,Train Passengers,223,11751
US-Mexico Border,08/01/2011 12:00:00 AM,Personal Vehicle Passengers,9502999,9884864
US-Mexico Border,08/01/2011 12:00:00 AM,Personal Vehicles,5216812,4608878
US-Mexico Border,08/01/2011 12:00:00 AM,Pedestrians,3225673,1875561
US-Mexico Border,08/01/2011 12:00:00 AM,Trucks,395587,457598
US-Mexico Border,08/01/2011 12:00:00 AM,Truck Containers Full,280230,320249
US-Mexico Border,08/01/2011 12:00:00 AM,Bus Passengers,257328,260890
US-Mexico Border,08/01/2011 12:00:00 AM,Truck Containers Empty,138808,115035
US-Mexico Border,08/01/2011 12:00:00 AM,Rail Containers Empty,35076,37463
US-Mexico Border,08/01/2011 12:00:00 AM,Rail Containers Full,30003,67792
US-Mexico Border,08/01/2011 12:00:00 AM,Buses,17086,15424
US-Mexico Border,08/01/2011 12:00:00 AM,Trains,782,1612
US-Mexico Border,08/01/2011 12:00:00 AM,Trains,782,1612
US-Mexico Border,08/01/2011 12:00:00 AM,Train Passengers,259,11691
US-Mexico Border,08/01/2010 12:00:00 AM,Personal Vehicle Passengers,10952142,9890433
US-Mexico Border,08/01/2010 12:00:00 AM,Personal Vehicles,5383902,4610622
US-Mexico Border,08/01/2010 12:00:00 AM,Pedestrians,3260329,1876755
US-Mexico Border,08/01/2010 12:00:00 AM,Trucks,405326,457680
US-Mexico Border,08/01/2010 12:00:00 AM,Bus Passengers,276526,260796
US-Mexico Border,08/01/2010 12:00:00 AM,Truck Containers Full,265658,320271
US-Mexico Border,08/01/2010 12:00:00 AM,Truck Containers Empty,133882,115019
US-Mexico Border,08/01/2010 12:00:00 AM,Rail Containers Empty,31952,37444
US-Mexico Border,08/01/2010 12:00:00 AM,Rail Containers Full,28812,67795
US-Mexico Border,08/01/2010 12:00:00 AM,Buses,19313,15421
US-Mexico Border,08/01/2010 12:00:00 AM,Trains,673,1613
US-Mexico Border,08/01/2010 12:00:00 AM,Train Passengers,288,11639
US-Mexico Border,08/01/2009 12:00:00 AM,Personal Vehicle Passengers,12667070,9891874
US-Mexico Border,08/01/2009 12:00:00 AM,Personal Vehicles,6102660,4610859
US-Mexico Border,08/01/2009 12:00:00 AM,Pedestrians,3592350,1877062
US-Mexico Border,08/01/2009 12:00:00 AM,Trucks,352340,458031
US-Mexico Border,08/01/2009 12:00:00 AM,Bus Passengers,232327,260805
US-Mexico Border,08/01/2009 12:00:00 AM,Truck Containers Full,219700,320491
US-Mexico Border,08/01/2009 12:00:00 AM,Truck Containers Empty,132059,115031
US-Mexico Border,08/01/2009 12:00:00 AM,Rail Containers Empty,29592,37442
US-Mexico Border,08/01/2009 12:00:00 AM,Rail Containers Full,22090,67867
US-Mexico Border,08/01/2009 12:00:00 AM,Buses,19194,15418
US-Mexico Border,08/01/2009 12:00:00 AM,Trains,617,1615
US-Mexico Border,08/01/2009 12:00:00 AM,Trains,617,1615
US-Mexico Border,08/01/2009 12:00:00 AM,Train Passengers,276,11605
US-Mexico Border,08/01/2009 12:00:00 AM,Train Passengers,276,11605
US-Mexico Border,08/01/2009 12:00:00 AM,Train Passengers,276,11605
US-Mexico Border,08/01/2008 12:00:00 AM,Personal Vehicle Passengers,13750931,9888563
US-Mexico Border,08/01/2008 12:00:00 AM,Personal Vehicles,6655579,4608736
US-Mexico Border,08/01/2008 12:00:00 AM,Pedestrians,3801010,1876684
US-Mexico Border,08/01/2008 12:00:00 AM,Trucks,408367,458090
US-Mexico Border,08/01/2008 12:00:00 AM,Bus Passengers,338034,260301
US-Mexico Border,08/01/2008 12:00:00 AM,Truck Containers Full,241384,320531
US-Mexico Border,08/01/2008 12:00:00 AM,Truck Containers Empty,165997,114948
US-Mexico Border,08/01/2008 12:00:00 AM,Rail Containers Empty,36677,37417
US-Mexico Border,08/01/2008 12:00:00 AM,Rail Containers Full,29577,67856
US-Mexico Border,08/01/2008 12:00:00 AM,Buses,23442,15400
US-Mexico Border,08/01/2008 12:00:00 AM,Train Passengers,1778,11557
US-Mexico Border,08/01/2008 12:00:00 AM,Train Passengers,1778,11557
US-Mexico Border,08/01/2008 12:00:00 AM,Trains,863,1614
US-Mexico Border,08/01/2008 12:00:00 AM,Trains,863,1614
US-Mexico Border,08/01/2007 12:00:00 AM,Personal Vehicle Passengers,13919567,9886365
US-Mexico Border,08/01/2007 12:00:00 AM,Personal Vehicles,6709535,4606579
US-Mexico Border,08/01/2007 12:00:00 AM,Pedestrians,4249198,1875016
US-Mexico Border,08/01/2007 12:00:00 AM,Trucks,432633,457890
US-Mexico Border,08/01/2007 12:00:00 AM,Bus Passengers,309378,259762
US-Mexico Border,08/01/2007 12:00:00 AM,Truck Containers Full,265884,320272
US-Mexico Border,08/01/2007 12:00:00 AM,Truck Containers Empty,163601,114888
US-Mexico Border,08/01/2007 12:00:00 AM,Rail Containers Empty,36873,37394
US-Mexico Border,08/01/2007 12:00:00 AM,Rail Containers Full,33310,67818
US-Mexico Border,08/01/2007 12:00:00 AM,Buses,23503,15378
US-Mexico Border,08/01/2007 12:00:00 AM,Train Passengers,1749,11518
US-Mexico Border,08/01/2007 12:00:00 AM,Trains,903,1613
US-Mexico Border,08/01/2006 12:00:00 AM,Personal Vehicle Passengers,14876795,9879922
US-Mexico Border,08/01/2006 12:00:00 AM,Personal Vehicles,7254940,4603135
US-Mexico Border,08/01/2006 12:00:00 AM,Pedestrians,3839914,1874467
US-Mexico Border,08/01/2006 12:00:00 AM,Trucks,423336,457605
US-Mexico Border,08/01/2006 12:00:00 AM,Bus Passengers,271674,259611
US-Mexico Border,08/01/2006 12:00:00 AM,Truck Containers Full,263686,319937
US-Mexico Border,08/01/2006 12:00:00 AM,Truck Containers Empty,157966,114831
US-Mexico Border,08/01/2006 12:00:00 AM,Rail Containers Empty,33117,37388
US-Mexico Border,08/01/2006 12:00:00 AM,Rail Containers Empty,33117,37388
US-Mexico Border,08/01/2006 12:00:00 AM,Rail Containers Full,32008,67780
US-Mexico Border,08/01/2006 12:00:00 AM,Buses,22131,15368
US-Mexico Border,08/01/2006 12:00:00 AM,Train Passengers,1777,11468
US-Mexico Border,08/01/2006 12:00:00 AM,Trains,851,1612
US-Mexico Border,08/01/2006 12:00:00 AM,Trains,851,1612
US-Mexico Border,08/01/2005 12:00:00 AM,Personal Vehicle Passengers,15654189,9870918
US-Mexico Border,08/01/2005 12:00:00 AM,Personal Vehicles,7666158,4598027
US-Mexico Border,08/01/2005 12:00:00 AM,Pedestrians,3990529,1873450
US-Mexico Border,08/01/2005 12:00:00 AM,Trucks,407199,457290
US-Mexico Border,08/01/2005 12:00:00 AM,Truck Containers Full,259175,319500
US-Mexico Border,08/01/2005 12:00:00 AM,Bus Passengers,253086,259139
US-Mexico Border,08/01/2005 12:00:00 AM,Truck Containers Empty,145245,114823
US-Mexico Border,08/01/2005 12:00:00 AM,Rail Containers Empty,32756,37391
US-Mexico Border,08/01/2005 12:00:00 AM,Rail Containers Full,27666,67749
US-Mexico Border,08/01/2005 12:00:00 AM,Buses,22100,15340
US-Mexico Border,08/01/2005 12:00:00 AM,Train Passengers,1597,11434
US-Mexico Border,08/01/2005 12:00:00 AM,Trains,806,1612
US-Mexico Border,08/01/2005 12:00:00 AM,Trains,806,1612
US-Mexico Border,08/01/2004 12:00:00 AM,Personal Vehicle Passengers,16273235,9859212
US-Mexico Border,08/01/2004 12:00:00 AM,Personal Vehicles,7662322,4592786
US-Mexico Border,08/01/2004 12:00:00 AM,Pedestrians,3981799,1872448
US-Mexico Border,08/01/2004 12:00:00 AM,Trucks,375893,457088
US-Mexico Border,08/01/2004 12:00:00 AM,Bus Passengers,298610,258491
US-Mexico Border,08/01/2004 12:00:00 AM,Truck Containers Full,237011,319185
US-Mexico Border,08/01/2004 12:00:00 AM,Truck Containers Empty,143631,114827
US-Mexico Border,08/01/2004 12:00:00 AM,Rail Containers Empty,30164,37405
US-Mexico Border,08/01/2004 12:00:00 AM,Rail Containers Full,27211,67694
US-Mexico Border,08/01/2004 12:00:00 AM,Buses,22750,15315
US-Mexico Border,08/01/2004 12:00:00 AM,Train Passengers,1208,11400
US-Mexico Border,08/01/2004 12:00:00 AM,Trains,700,1611
US-Mexico Border,08/01/2004 12:00:00 AM,Trains,700,1611
US-Mexico Border,08/01/2003 12:00:00 AM,Personal Vehicle Passengers,16554032,9846408
US-Mexico Border,08/01/2003 12:00:00 AM,Personal Vehicles,7456420,4587823
US-Mexico Border,08/01/2003 12:00:00 AM,Pedestrians,3915879,1871452
US-Mexico Border,08/01/2003 12:00:00 AM,Bus Passengers,353447,257786
US-Mexico Border,08/01/2003 12:00:00 AM,Trucks,343744,457207
US-Mexico Border,08/01/2003 12:00:00 AM,Truck Containers Full,207678,319149
US-Mexico Border,08/01/2003 12:00:00 AM,Truck Containers Empty,138249,114873
US-Mexico Border,08/01/2003 12:00:00 AM,Rail Containers Empty,29211,37425
US-Mexico Border,08/01/2003 12:00:00 AM,Buses,25472,15282
US-Mexico Border,08/01/2003 12:00:00 AM,Rail Containers Full,23339,67682
US-Mexico Border,08/01/2003 12:00:00 AM,Train Passengers,1112,11373
US-Mexico Border,08/01/2003 12:00:00 AM,Train Passengers,1112,11373
US-Mexico Border,08/01/2003 12:00:00 AM,Trains,688,1610
US-Mexico Border,08/01/2002 12:00:00 AM,Personal Vehicle Passengers,17609708,9827810
US-Mexico Border,08/01/2002 12:00:00 AM,Personal Vehicles,7530205,4581833
US-Mexico Border,08/01/2002 12:00:00 AM,Pedestrians,4212214,1869565
US-Mexico Border,08/01/2002 12:00:00 AM,Trucks,381991,457023
US-Mexico Border,08/01/2002 12:00:00 AM,Bus Passengers,346331,256835
US-Mexico Border,08/01/2002 12:00:00 AM,Truck Containers Full,216734,318914
US-Mexico Border,08/01/2002 12:00:00 AM,Truck Containers Empty,165721,114808
US-Mexico Border,08/01/2002 12:00:00 AM,Buses,26611,15240
US-Mexico Border,08/01/2002 12:00:00 AM,Rail Containers Empty,26217,37462
US-Mexico Border,08/01/2002 12:00:00 AM,Rail Containers Full,23841,67670
US-Mexico Border,08/01/2002 12:00:00 AM,Train Passengers,1185,11320
US-Mexico Border,08/01/2002 12:00:00 AM,Trains,657,1609
US-Mexico Border,08/01/2001 12:00:00 AM,Personal Vehicle Passengers,18470854,9803217
US-Mexico Border,08/01/2001 12:00:00 AM,Personal Vehicles,8267633,4572428
US-Mexico Border,08/01/2001 12:00:00 AM,Pedestrians,4036788,1868334
US-Mexico Border,08/01/2001 12:00:00 AM,Trucks,374216,456847
US-Mexico Border,08/01/2001 12:00:00 AM,Bus Passengers,294352,255891
US-Mexico Border,08/01/2001 12:00:00 AM,Truck Containers Full,208586,318669
US-Mexico Border,08/01/2001 12:00:00 AM,Truck Containers Empty,175587,114704
US-Mexico Border,08/01/2001 12:00:00 AM,Rail Containers Empty,26652,37505
US-Mexico Border,08/01/2001 12:00:00 AM,Buses,24879,15199
US-Mexico Border,08/01/2001 12:00:00 AM,Rail Containers Full,23309,67727
US-Mexico Border,08/01/2001 12:00:00 AM,Train Passengers,1752,11272
US-Mexico Border,08/01/2001 12:00:00 AM,Trains,639,1608
US-Mexico Border,08/01/2000 12:00:00 AM,Personal Vehicle Passengers,20385695,9770755
US-Mexico Border,08/01/2000 12:00:00 AM,Personal Vehicles,7786007,4564477
US-Mexico Border,08/01/2000 12:00:00 AM,Pedestrians,3891944,1867641
US-Mexico Border,08/01/2000 12:00:00 AM,Trucks,410903,456472
US-Mexico Border,08/01/2000 12:00:00 AM,Bus Passengers,261472,254912
US-Mexico Border,08/01/2000 12:00:00 AM,Truck Containers Full,178713,318699
US-Mexico Border,08/01/2000 12:00:00 AM,Truck Containers Empty,143867,114731
US-Mexico Border,08/01/2000 12:00:00 AM,Buses,23737,15155
US-Mexico Border,08/01/2000 12:00:00 AM,Rail Containers Full,23119,67754
US-Mexico Border,08/01/2000 12:00:00 AM,Rail Containers Empty,20446,37566
US-Mexico Border,08/01/2000 12:00:00 AM,Train Passengers,1334,11217
US-Mexico Border,08/01/2000 12:00:00 AM,Trains,598,1607
US-Mexico Border,08/01/1999 12:00:00 AM,Personal Vehicle Passengers,20270823,9738196
US-Mexico Border,08/01/1999 12:00:00 AM,Personal Vehicles,7523495,4557200
US-Mexico Border,08/01/1999 12:00:00 AM,Pedestrians,3763196,1867325
US-Mexico Border,08/01/1999 12:00:00 AM,Trucks,365554,456326
US-Mexico Border,08/01/1999 12:00:00 AM,Bus Passengers,296982,254016
US-Mexico Border,08/01/1999 12:00:00 AM,Truck Containers Full,184725,318718
US-Mexico Border,08/01/1999 12:00:00 AM,Truck Containers Empty,163799,114698
US-Mexico Border,08/01/1999 12:00:00 AM,Buses,25943,15106
US-Mexico Border,08/01/1999 12:00:00 AM,Rail Containers Empty,24015,37632
US-Mexico Border,08/01/1999 12:00:00 AM,Rail Containers Full,20468,67790
US-Mexico Border,08/01/1999 12:00:00 AM,Train Passengers,986,11181
US-Mexico Border,08/01/1999 12:00:00 AM,Trains,504,1607
US-Mexico Border,08/01/1998 12:00:00 AM,Personal Vehicle Passengers,19401554,9708252
US-Mexico Border,08/01/1998 12:00:00 AM,Personal Vehicles,7221269,4551258
US-Mexico Border,08/01/1998 12:00:00 AM,Pedestrians,3366032,1868174
US-Mexico Border,08/01/1998 12:00:00 AM,Bus Passengers,327173,253167
US-Mexico Border,08/01/1998 12:00:00 AM,Trucks,316024,456536
US-Mexico Border,08/01/1998 12:00:00 AM,Truck Containers Full,146470,318998
US-Mexico Border,08/01/1998 12:00:00 AM,Truck Containers Empty,128320,114812
US-Mexico Border,08/01/1998 12:00:00 AM,Buses,22685,15069
US-Mexico Border,08/01/1998 12:00:00 AM,Rail Containers Full,17069,67902
US-Mexico Border,08/01/1998 12:00:00 AM,Rail Containers Empty,16293,37717
US-Mexico Border,08/01/1998 12:00:00 AM,Train Passengers,1035,11149
US-Mexico Border,08/01/1998 12:00:00 AM,Trains,502,1607
US-Mexico Border,08/01/1997 12:00:00 AM,Personal Vehicle Passengers,19456069,9675758
US-Mexico Border,08/01/1997 12:00:00 AM,Personal Vehicles,7278061,4543210
US-Mexico Border,08/01/1997 12:00:00 AM,Pedestrians,3461567,1868617
US-Mexico Border,08/01/1997 12:00:00 AM,Trucks,300610,456945
US-Mexico Border,08/01/1997 12:00:00 AM,Bus Passengers,297359,252292
US-Mexico Border,08/01/1997 12:00:00 AM,Truck Containers Full,152200,320092
US-Mexico Border,08/01/1997 12:00:00 AM,Truck Containers Empty,144636,114989
US-Mexico Border,08/01/1997 12:00:00 AM,Buses,21440,15034
US-Mexico Border,08/01/1997 12:00:00 AM,Rail Containers Empty,16250,37845
US-Mexico Border,08/01/1997 12:00:00 AM,Rail Containers Full,14248,68177
US-Mexico Border,08/01/1997 12:00:00 AM,Trains,775,1606
US-Mexico Border,08/01/1997 12:00:00 AM,Train Passengers,687,11114
US-Mexico Border,08/01/1996 12:00:00 AM,Personal Vehicle Passengers,14009961,9655486
