Border,Date,Measure,Value,Average
US-Canada Border,02/01/2011 12:00:00 AM,Rail Containers Full,97349,61585
US-Canada Border,02/01/2011 12:00:00 AM,Truck Containers Empty,90170,108772
US-Canada Border,02/01/2011 12:00:00 AM,Rail Containers Empty,44420,33030
US-Canada Border,02/01/2011 12:00:00 AM,Pedestrians,12843,1871763
US-Canada Border,02/01/2011 12:00:00 AM,Train Passengers,10974,6774
US-Canada Border,02/01/2011 12:00:00 AM,Buses,6614,13648
US-Canada Border,02/01/2011 12:00:00 AM,Buses,6614,13648
US-Canada Border,02/01/2011 12:00:00 AM,Trains,1919,1551
US-Canada Border,02/01/2010 12:00:00 AM,Personal Vehicle Passengers,3343790,9331742
US-Canada Border,02/01/2010 12:00:00 AM,Personal Vehicles,1770823,4314358
US-Canada Border,02/01/2010 12:00:00 AM,Trucks,417651,434543
US-Canada Border,02/01/2010 12:00:00 AM,Truck Containers Full,322016,296632
US-Canada Border,02/01/2010 12:00:00 AM,Bus Passengers,138275,211021
US-Canada Border,02/01/2010 12:00:00 AM,Rail Containers Full,100101,61535
US-Canada Border,02/01/2010 12:00:00 AM,Truck Containers Empty,88352,108947
US-Canada Border,02/01/2010 12:00:00 AM,Rail Containers Empty,45674,32941
US-Canada Border,02/01/2010 12:00:00 AM,Pedestrians,14006,1880011
US-Canada Border,02/01/2010 12:00:00 AM,Train Passengers,13665,6769
US-Canada Border,02/01/2010 12:00:00 AM,Buses,6979,13706
US-Canada Border,02/01/2010 12:00:00 AM,Trains,2003,1557
US-Canada Border,02/01/2009 12:00:00 AM,Personal Vehicle Passengers,3212259,9406792
US-Canada Border,02/01/2009 12:00:00 AM,Personal Vehicles,1676466,4339740
US-Canada Border,02/01/2009 12:00:00 AM,Trucks,384478,436129
US-Canada Border,02/01/2009 12:00:00 AM,Truck Containers Full,296835,297290
US-Canada Border,02/01/2009 12:00:00 AM,Bus Passengers,149370,212526
US-Canada Border,02/01/2009 12:00:00 AM,Truck Containers Empty,80508,109160
US-Canada Border,02/01/2009 12:00:00 AM,Rail Containers Full,77920,61810
US-Canada Border,02/01/2009 12:00:00 AM,Rail Containers Empty,44115,32855
US-Canada Border,02/01/2009 12:00:00 AM,Pedestrians,14992,1888838
US-Canada Border,02/01/2009 12:00:00 AM,Train Passengers,8667,6831
US-Canada Border,02/01/2009 12:00:00 AM,Buses,7018,13764
US-Canada Border,02/01/2009 12:00:00 AM,Trains,1931,1565
US-Canada Border,02/01/2008 12:00:00 AM,Personal Vehicle Passengers,3604838,9470316
US-Canada Border,02/01/2008 12:00:00 AM,Personal Vehicles,1920308,4357877
US-Canada Border,02/01/2008 12:00:00 AM,Trucks,494703,436800
US-Canada Border,02/01/2008 12:00:00 AM,Truck Containers Full,399168,297101
US-Canada Border,02/01/2008 12:00:00 AM,Bus Passengers,236574,212804
US-Canada Border,02/01/2008 12:00:00 AM,Rail Containers Full,109312,61775
US-Canada Border,02/01/2008 12:00:00 AM,Truck Containers Empty,93242,109206
US-Canada Border,02/01/2008 12:00:00 AM,Rail Containers Empty,43865,32804
US-Canada Border,02/01/2008 12:00:00 AM,Pedestrians,18038,1895540
US-Canada Border,02/01/2008 12:00:00 AM,Train Passengers,10630,6865
US-Canada Border,02/01/2008 12:00:00 AM,Buses,8013,13782
US-Canada Border,02/01/2008 12:00:00 AM,Trains,2285,1568
US-Canada Border,02/01/2007 12:00:00 AM,Personal Vehicle Passengers,3421337,9517824
US-Canada Border,02/01/2007 12:00:00 AM,Personal Vehicles,1804361,4366419
US-Canada Border,02/01/2007 12:00:00 AM,Trucks,514972,436074
US-Canada Border,02/01/2007 12:00:00 AM,Truck Containers Full,430045,295766
US-Canada Border,02/01/2007 12:00:00 AM,Bus Passengers,191802,212300
US-Canada Border,02/01/2007 12:00:00 AM,Rail Containers Full,99058,61741
US-Canada Border,02/01/2007 12:00:00 AM,Truck Containers Empty,78024,109087
US-Canada Border,02/01/2007 12:00:00 AM,Rail Containers Empty,36296,32682
US-Canada Border,02/01/2007 12:00:00 AM,Pedestrians,11668,1894056
US-Canada Border,02/01/2007 12:00:00 AM,Train Passengers,9292,6904
US-Canada Border,02/01/2007 12:00:00 AM,Buses,7536,13775
US-Canada Border,02/01/2007 12:00:00 AM,Trains,2146,1570
US-Canada Border,02/01/2006 12:00:00 AM,Personal Vehicle Passengers,3932488,9552325
US-Canada Border,02/01/2006 12:00:00 AM,Personal Vehicles,1930380,4371140
US-Canada Border,02/01/2006 12:00:00 AM,Trucks,524623,435621
US-Canada Border,02/01/2006 12:00:00 AM,Truck Containers Full,465306,294047
US-Canada Border,02/01/2006 12:00:00 AM,Bus Passengers,210590,212366
US-Canada Border,02/01/2006 12:00:00 AM,Rail Containers Full,114632,61456
US-Canada Border,02/01/2006 12:00:00 AM,Truck Containers Empty,81178,109062
US-Canada Border,02/01/2006 12:00:00 AM,Rail Containers Empty,38467,32569
US-Canada Border,02/01/2006 12:00:00 AM,Pedestrians,18189,1894453
US-Canada Border,02/01/2006 12:00:00 AM,Train Passengers,10902,6922
US-Canada Border,02/01/2006 12:00:00 AM,Buses,8227,13771
US-Canada Border,02/01/2006 12:00:00 AM,Trains,2500,1568
US-Canada Border,02/01/2005 12:00:00 AM,Personal Vehicle Passengers,4018713,9567985
US-Canada Border,02/01/2005 12:00:00 AM,Personal Vehicles,2002740,4367128
US-Canada Border,02/01/2005 12:00:00 AM,Trucks,528576,435038
US-Canada Border,02/01/2005 12:00:00 AM,Truck Containers Full,439088,292541
US-Canada Border,02/01/2005 12:00:00 AM,Bus Passengers,222414,211716
US-Canada Border,02/01/2005 12:00:00 AM,Rail Containers Full,124427,61021
US-Canada Border,02/01/2005 12:00:00 AM,Truck Containers Empty,74752,109325
US-Canada Border,02/01/2005 12:00:00 AM,Rail Containers Empty,38299,32525
US-Canada Border,02/01/2005 12:00:00 AM,Pedestrians,21018,1899436
US-Canada Border,02/01/2005 12:00:00 AM,Train Passengers,10858,6941
US-Canada Border,02/01/2005 12:00:00 AM,Buses,8988,13765
US-Canada Border,02/01/2005 12:00:00 AM,Trains,2579,1565
US-Canada Border,02/01/2004 12:00:00 AM,Personal Vehicle Passengers,4149933,9580816
US-Canada Border,02/01/2004 12:00:00 AM,Personal Vehicles,2134564,4359347
US-Canada Border,02/01/2004 12:00:00 AM,Trucks,544406,434408
US-Canada Border,02/01/2004 12:00:00 AM,Truck Containers Full,453693,290919
US-Canada Border,02/01/2004 12:00:00 AM,Bus Passengers,249551,210656
US-Canada Border,02/01/2004 12:00:00 AM,Rail Containers Full,119334,60665
US-Canada Border,02/01/2004 12:00:00 AM,Truck Containers Empty,79017,109493
US-Canada Border,02/01/2004 12:00:00 AM,Rail Containers Empty,35354,32528
US-Canada Border,02/01/2004 12:00:00 AM,Pedestrians,29814,1899700
US-Canada Border,02/01/2004 12:00:00 AM,Train Passengers,12784,6937
US-Canada Border,02/01/2004 12:00:00 AM,Buses,10413,13723
US-Canada Border,02/01/2004 12:00:00 AM,Trains,2644,1562
US-Canada Border,02/01/2004 12:00:00 AM,Trains,2644,1562
US-Canada Border,02/01/2003 12:00:00 AM,Personal Vehicle Passengers,4023446,9586215
US-Canada Border,02/01/2003 12:00:00 AM,Personal Vehicles,2006187,4351886
US-Canada Border,02/01/2003 12:00:00 AM,Trucks,540671,433987
US-Canada Border,02/01/2003 12:00:00 AM,Truck Containers Full,457046,289302
US-Canada Border,02/01/2003 12:00:00 AM,Bus Passengers,241792,209380
US-Canada Border,02/01/2003 12:00:00 AM,Rail Containers Full,113102,60469
US-Canada Border,02/01/2003 12:00:00 AM,Truck Containers Empty,80209,109612
US-Canada Border,02/01/2003 12:00:00 AM,Rail Containers Empty,34114,32615
US-Canada Border,02/01/2003 12:00:00 AM,Pedestrians,26054,1895943
US-Canada Border,02/01/2003 12:00:00 AM,Train Passengers,14417,6913
US-Canada Border,02/01/2003 12:00:00 AM,Buses,10324,13645
US-Canada Border,02/01/2003 12:00:00 AM,Trains,2526,1562
US-Canada Border,02/01/2002 12:00:00 AM,Personal Vehicle Passengers,4269974,9594664
US-Canada Border,02/01/2002 12:00:00 AM,Personal Vehicles,2111234,4349493
US-Canada Border,02/01/2002 12:00:00 AM,Trucks,535575,433888
US-Canada Border,02/01/2002 12:00:00 AM,Truck Containers Full,443742,288141
US-Canada Border,02/01/2002 12:00:00 AM,Bus Passengers,207948,207406
US-Canada Border,02/01/2002 12:00:00 AM,Rail Containers Full,108409,60325
US-Canada Border,02/01/2002 12:00:00 AM,Truck Containers Empty,76207,109744
US-Canada Border,02/01/2002 12:00:00 AM,Rail Containers Empty,33117,32741
US-Canada Border,02/01/2002 12:00:00 AM,Rail Containers Empty,33117,32741
US-Canada Border,02/01/2002 12:00:00 AM,Pedestrians,28974,1891987
US-Canada Border,02/01/2002 12:00:00 AM,Train Passengers,13536,6905
US-Canada Border,02/01/2002 12:00:00 AM,Buses,8178,13570
US-Canada Border,02/01/2002 12:00:00 AM,Trains,2531,1562
US-Canada Border,02/01/2001 12:00:00 AM,Personal Vehicle Passengers,4972004,9578491
US-Canada Border,02/01/2001 12:00:00 AM,Personal Vehicles,2346471,4341572
US-Canada Border,02/01/2001 12:00:00 AM,Trucks,532495,433611
US-Canada Border,02/01/2001 12:00:00 AM,Truck Containers Full,400615,287732
US-Canada Border,02/01/2001 12:00:00 AM,Bus Passengers,279293,205347
US-Canada Border,02/01/2001 12:00:00 AM,Rail Containers Full,103986,60277
US-Canada Border,02/01/2001 12:00:00 AM,Truck Containers Empty,75801,109560
US-Canada Border,02/01/2001 12:00:00 AM,Rail Containers Empty,32639,32878
US-Canada Border,02/01/2001 12:00:00 AM,Pedestrians,31587,1890971
US-Canada Border,02/01/2001 12:00:00 AM,Train Passengers,14505,6869
US-Canada Border,02/01/2001 12:00:00 AM,Buses,10915,13387
US-Canada Border,02/01/2001 12:00:00 AM,Trains,2701,1559
US-Canada Border,02/01/2000 12:00:00 AM,Personal Vehicle Passengers,5442787,9487620
US-Canada Border,02/01/2000 12:00:00 AM,Personal Vehicles,2478054,4321451
US-Canada Border,02/01/2000 12:00:00 AM,Trucks,573543,432755
US-Canada Border,02/01/2000 12:00:00 AM,Truck Containers Full,407153,287453
US-Canada Border,02/01/2000 12:00:00 AM,Bus Passengers,268268,203925
US-Canada Border,02/01/2000 12:00:00 AM,Rail Containers Full,95618,60375
US-Canada Border,02/01/2000 12:00:00 AM,Truck Containers Empty,67966,109748
US-Canada Border,02/01/2000 12:00:00 AM,Rail Containers Empty,28036,33167
US-Canada Border,02/01/2000 12:00:00 AM,Pedestrians,26137,1881494
US-Canada Border,02/01/2000 12:00:00 AM,Train Passengers,15337,6818
US-Canada Border,02/01/2000 12:00:00 AM,Buses,11564,13274
US-Canada Border,02/01/2000 12:00:00 AM,Trains,2718,1556
US-Canada Border,02/01/2000 12:00:00 AM,Trains,2718,1556
US-Canada Border,02/01/1999 12:00:00 AM,Personal Vehicle Passengers,5705666,9381685
US-Canada Border,02/01/1999 12:00:00 AM,Personal Vehicles,2396230,4303729
US-Canada Border,02/01/1999 12:00:00 AM,Trucks,524723,432091
US-Canada Border,02/01/1999 12:00:00 AM,Truck Containers Full,422341,286453
US-Canada Border,02/01/1999 12:00:00 AM,Bus Passengers,223511,203476
US-Canada Border,02/01/1999 12:00:00 AM,Rail Containers Full,99877,60367
US-Canada Border,02/01/1999 12:00:00 AM,Truck Containers Empty,62998,109757
US-Canada Border,02/01/1999 12:00:00 AM,Rail Containers Empty,28366,33383
US-Canada Border,02/01/1999 12:00:00 AM,Pedestrians,24990,1879095
US-Canada Border,02/01/1999 12:00:00 AM,Train Passengers,14324,6786
US-Canada Border,02/01/1999 12:00:00 AM,Buses,10174,13199
US-Canada Border,02/01/1999 12:00:00 AM,Trains,2713,1554
US-Canada Border,02/01/1998 12:00:00 AM,Personal Vehicle Passengers,5876741,9282234
US-Canada Border,02/01/1998 12:00:00 AM,Personal Vehicles,2507357,4292239
US-Canada Border,02/01/1998 12:00:00 AM,Trucks,490822,432753
US-Canada Border,02/01/1998 12:00:00 AM,Truck Containers Full,318789,287865
US-Canada Border,02/01/1998 12:00:00 AM,Bus Passengers,217992,201758
US-Canada Border,02/01/1998 12:00:00 AM,Rail Containers Full,69286,61029
US-Canada Border,02/01/1998 12:00:00 AM,Truck Containers Empty,47429,110224
US-Canada Border,02/01/1998 12:00:00 AM,Pedestrians,25561,1870824
US-Canada Border,02/01/1998 12:00:00 AM,Rail Containers Empty,24278,33926
US-Canada Border,02/01/1998 12:00:00 AM,Train Passengers,15453,6726
US-Canada Border,02/01/1998 12:00:00 AM,Buses,10103,13096
US-Canada Border,02/01/1998 12:00:00 AM,Trains,2778,1551
US-Canada Border,02/01/1997 12:00:00 AM,Personal Vehicle Passengers,6084033,9194217
US-Canada Border,02/01/1997 12:00:00 AM,Personal Vehicles,2614001,4285452
US-Canada Border,02/01/1997 12:00:00 AM,Trucks,463472,434564
US-Canada Border,02/01/1997 12:00:00 AM,Bus Passengers,223338,200349
US-Canada Border,02/01/1997 12:00:00 AM,Truck Containers Full,71702,294756
US-Canada Border,02/01/1997 12:00:00 AM,Pedestrians,17550,1872716
US-Canada Border,02/01/1997 12:00:00 AM,Rail Containers Full,15494,62894
US-Canada Border,02/01/1997 12:00:00 AM,Truck Containers Empty,15204,111677
US-Canada Border,02/01/1997 12:00:00 AM,Train Passengers,11158,6758
US-Canada Border,02/01/1997 12:00:00 AM,Buses,9184,13054
US-Canada Border,02/01/1997 12:00:00 AM,Rail Containers Empty,6020,34894
US-Canada Border,02/01/1997 12:00:00 AM,Trains,2496,1556
US-Canada Border,02/01/1996 12:00:00 AM,Personal Vehicle Passengers,6540141,9175898
US-Canada Border,02/01/1996 12:00:00 AM,Personal Vehicles,2567875,4304576
US-Canada Border,02/01/1996 12:00:00 AM,Trucks,434019,437508
US-Canada Border,02/01/1996 12:00:00 AM,Bus Passengers,200148,202098
US-Canada Border,02/01/1996 12:00:00 AM,Truck Containers Full,123305,301764
US-Canada Border,02/01/1996 12:00:00 AM,Rail Containers Full,30544,64587
US-Canada Border,02/01/1996 12:00:00 AM,Pedestrians,22856,1872232
US-Canada Border,02/01/1996 12:00:00 AM,Truck Containers Empty,18958,113647
US-Canada Border,02/01/1996 12:00:00 AM,Train Passengers,11656,6775
US-Canada Border,02/01/1996 12:00:00 AM,Rail Containers Empty,9918,35838
US-Canada Border,02/01/1996 12:00:00 AM,Buses,9780,13201
US-Canada Border,02/01/1996 12:00:00 AM,Trains,2450,1554
US-Canada Border,01/01/2019 12:00:00 AM,Personal Vehicle Passengers,2928980,9215627
US-Canada Border,01/01/2019 12:00:00 AM,Personal Vehicles,1645776,4345110
US-Canada Border,01/01/2019 12:00:00 AM,Trucks,467770,440676
US-Canada Border,01/01/2019 12:00:00 AM,Truck Containers Full,354429,304073
US-Canada Border,01/01/2019 12:00:00 AM,Rail Containers Full,155660,63776
US-Canada Border,01/01/2019 12:00:00 AM,Truck Containers Empty,124042,113674
US-Canada Border,01/01/2019 12:00:00 AM,Bus Passengers,74112,206550
US-Canada Border,01/01/2019 12:00:00 AM,Rail Containers Empty,57862,35883
US-Canada Border,01/01/2019 12:00:00 AM,Pedestrians,14412,1888368
US-Canada Border,01/01/2019 12:00:00 AM,Train Passengers,12902,6768
US-Canada Border,01/01/2019 12:00:00 AM,Buses,3903,13493
US-Canada Border,01/01/2019 12:00:00 AM,Trains,2033,1561
US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicle Passengers,3129055,9292108
US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicles,1749770,4359302
US-Canada Border,01/01/2018 12:00:00 AM,Trucks,475119,437595
US-Canada Border,01/01/2018 12:00:00 AM,Truck Containers Full,350657,301006
US-Canada Border,01/01/2018 12:00:00 AM,Rail Containers Full,147156,62619
US-Canada Border,01/01/2018 12:00:00 AM,Truck Containers Empty,134554,112275
US-Canada Border,01/01/2018 12:00:00 AM,Bus Passengers,77412,209656
US-Canada Border,01/01/2018 12:00:00 AM,Rail Containers Empty,58613,35055
US-Canada Border,01/01/2018 12:00:00 AM,Pedestrians,12571,1885474
US-Canada Border,01/01/2018 12:00:00 AM,Train Passengers,10821,6809
US-Canada Border,01/01/2018 12:00:00 AM,Buses,4256,13705
US-Canada Border,01/01/2018 12:00:00 AM,Trains,1890,1567
US-Canada Border,01/01/2017 12:00:00 AM,Personal Vehicle Passengers,3117590,9369504
US-Canada Border,01/01/2017 12:00:00 AM,Personal Vehicles,1758783,4372162
US-Canada Border,01/01/2017 12:00:00 AM,Trucks,483159,434685
US-Canada Border,01/01/2017 12:00:00 AM,Truck Containers Full,350234,298529
US-Canada Border,01/01/2017 12:00:00 AM,Truck Containers Empty,142520,110564
US-Canada Border,01/01/2017 12:00:00 AM,Rail Containers Full,141892,61392
US-Canada Border,01/01/2017 12:00:00 AM,Bus Passengers,84754,213746
US-Canada Border,01/01/2017 12:00:00 AM,Rail Containers Empty,56173,34313
US-Canada Border,01/01/2017 12:00:00 AM,Train Passengers,13783,6786
US-Canada Border,01/01/2017 12:00:00 AM,Pedestrians,13537,1886065
US-Canada Border,01/01/2017 12:00:00 AM,Buses,4520,13926
US-Canada Border,01/01/2017 12:00:00 AM,Trains,1822,1576
US-Canada Border,01/01/2016 12:00:00 AM,Personal Vehicle Passengers,3102963,9464607
US-Canada Border,01/01/2016 12:00:00 AM,Personal Vehicles,1827800,4387536
US-Canada Border,01/01/2016 12:00:00 AM,Trucks,470264,432642
US-Canada Border,01/01/2016 12:00:00 AM,Truck Containers Full,401162,295249
US-Canada Border,01/01/2016 12:00:00 AM,Rail Containers Full,135861,60208
US-Canada Border,01/01/2016 12:00:00 AM,Truck Containers Empty,100769,109729
US-Canada Border,01/01/2016 12:00:00 AM,Bus Passengers,91758,218324
US-Canada Border,01/01/2016 12:00:00 AM,Rail Containers Empty,50548,33692
US-Canada Border,01/01/2016 12:00:00 AM,Pedestrians,14403,1894194
US-Canada Border,01/01/2016 12:00:00 AM,Train Passengers,12535,6794
US-Canada Border,01/01/2016 12:00:00 AM,Buses,5163,14134
US-Canada Border,01/01/2016 12:00:00 AM,Trains,2439,1571
US-Canada Border,01/01/2015 12:00:00 AM,Personal Vehicle Passengers,3428424,9561136
US-Canada Border,01/01/2015 12:00:00 AM,Personal Vehicles,1975492,4402098
US-Canada Border,01/01/2015 12:00:00 AM,Trucks,464683,431536
US-Canada Border,01/01/2015 12:00:00 AM,Truck Containers Full,347664,293414
US-Canada Border,01/01/2015 12:00:00 AM,Rail Containers Full,139650,58719
US-Canada Border,01/01/2015 12:00:00 AM,Truck Containers Empty,117134,109118
US-Canada Border,01/01/2015 12:00:00 AM,Bus Passengers,102091,221174
US-Canada Border,01/01/2015 12:00:00 AM,Rail Containers Empty,64146,32781
US-Canada Border,01/01/2015 12:00:00 AM,Train Passengers,12610,6795
US-Canada Border,01/01/2015 12:00:00 AM,Pedestrians,11677,1905432
US-Canada Border,01/01/2015 12:00:00 AM,Buses,5549,14299
US-Canada Border,01/01/2015 12:00:00 AM,Trains,2687,1562
US-Canada Border,01/01/2014 12:00:00 AM,Personal Vehicle Passengers,3725920,9671258
US-Canada Border,01/01/2014 12:00:00 AM,Personal Vehicles,2105364,4419693
US-Canada Border,01/01/2014 12:00:00 AM,Trucks,459050,430356
US-Canada Border,01/01/2014 12:00:00 AM,Truck Containers Full,340521,291582
US-Canada Border,01/01/2014 12:00:00 AM,Rail Containers Full,123695,57644
US-Canada Border,01/01/2014 12:00:00 AM,Truck Containers Empty,114561,108407
US-Canada Border,01/01/2014 12:00:00 AM,Bus Passengers,110227,224033
US-Canada Border,01/01/2014 12:00:00 AM,Rail Containers Empty,59394,31959
US-Canada Border,01/01/2014 12:00:00 AM,Train Passengers,12983,6791
US-Canada Border,01/01/2014 12:00:00 AM,Pedestrians,12681,1918005
US-Canada Border,01/01/2014 12:00:00 AM,Buses,6299,14465
US-Canada Border,01/01/2014 12:00:00 AM,Trains,2356,1562
US-Canada Border,01/01/2013 12:00:00 AM,Personal Vehicle Passengers,3906127,9813841
US-Canada Border,01/01/2013 12:00:00 AM,Personal Vehicles,2231300,4447923
US-Canada Border,01/01/2013 12:00:00 AM,Trucks,468575,428897
US-Canada Border,01/01/2013 12:00:00 AM,Truck Containers Full,339226,289753
US-Canada Border,01/01/2013 12:00:00 AM,Rail Containers Full,128609,56353
US-Canada Border,01/01/2013 12:00:00 AM,Truck Containers Empty,120508,107262
US-Canada Border,01/01/2013 12:00:00 AM,Bus Passengers,110459,227090
US-Canada Border,01/01/2013 12:00:00 AM,Rail Containers Empty,55308,31242
US-Canada Border,01/01/2013 12:00:00 AM,Pedestrians,13201,1924985
US-Canada Border,01/01/2013 12:00:00 AM,Train Passengers,11562,6824
US-Canada Border,01/01/2013 12:00:00 AM,Buses,6016,14640
